pair,metric,component,layer,head,value_mean
version1_vs_version2,head_output_mmd_rbf,head_output,18,5,0.030944
version1_vs_version2,head_output_mmd_rbf,head_output,18,6,0.03837
version1_vs_version2,head_output_mmd_rbf,head_output,18,7,0.062072
version1_vs_version2,head_output_mmd_rbf,head_output,18,8,0.055271
version1_vs_version2,head_output_mmd_rbf,head_output,18,9,0.050878
version1_vs_version2,head_output_mmd_rbf,head_output,18,10,0.005244
version1_vs_version2,head_output_mmd_rbf,head_output,18,11,0.009555
version1_vs_version2,head_output_mmd_rbf,head_output,18,12,0.010898
version1_vs_version2,head_output_mmd_rbf,head_output,18,13,0.005235
version1_vs_version2,head_output_mmd_rbf,head_output,18,14,0.005645
version1_vs_version2,head_output_mmd_rbf,head_output,18,15,0.020211
version1_vs_version2,head_output_mmd_rbf,head_output,18,16,0.017395
version1_vs_version2,head_output_mmd_rbf,head_output,18,17,0.004174
version1_vs_version2,head_output_mmd_rbf,head_output,18,18,0.017725
version1_vs_version2,head_output_mmd_rbf,head_output,18,19,0.014741
version1_vs_version2,head_output_mmd_rbf,head_output,18,20,0.020784
version1_vs_version2,head_output_mmd_rbf,head_output,18,21,0.014832
version1_vs_version2,head_output_mmd_rbf,head_output,18,22,0.004267
version1_vs_version2,head_output_mmd_rbf,head_output,18,23,0.006708
version1_vs_version2,head_output_mmd_rbf,head_output,18,24,0.011447
version1_vs_version2,head_output_mmd_rbf,head_output,18,25,0.011316
version1_vs_version2,head_output_mmd_rbf,head_output,18,26,0.010963
version1_vs_version2,head_output_mmd_rbf,head_output,18,27,0.012965
version1_vs_version2,head_output_mmd_rbf,head_output,18,28,0.007089
version1_vs_version2,head_output_mmd_rbf,head_output,18,29,0.009244
version1_vs_version2,head_output_mmd_rbf,head_output,18,30,0.011177
version1_vs_version2,head_output_mmd_rbf,head_output,18,31,0.014883
version1_vs_version2,head_output_mmd_rbf,head_output,18,32,0.020112
version1_vs_version2,head_output_mmd_rbf,head_output,18,33,0.009235
version1_vs_version2,head_output_mmd_rbf,head_output,18,34,0.004958
version1_vs_version2,head_output_mmd_rbf,head_output,18,35,0.005655
version1_vs_version2,head_output_mmd_rbf,head_output,18,36,0.008147
version1_vs_version2,head_output_mmd_rbf,head_output,18,37,0.006022
version1_vs_version2,head_output_mmd_rbf,head_output,18,38,0.007624
version1_vs_version2,head_output_mmd_rbf,head_output,18,39,0.012729
version1_vs_version2,head_output_mmd_rbf,head_output,19,0,0.006005
version1_vs_version2,head_output_mmd_rbf,head_output,19,1,0.0077
version1_vs_version2,head_output_mmd_rbf,head_output,19,2,0.008534
version1_vs_version2,head_output_mmd_rbf,head_output,19,3,0.00628
version1_vs_version2,head_output_mmd_rbf,head_output,19,4,0.007047
version1_vs_version2,head_output_mmd_rbf,head_output,19,5,0.006921
version1_vs_version2,head_output_mmd_rbf,head_output,19,6,0.007332
version1_vs_version2,head_output_mmd_rbf,head_output,19,7,0.006719
version1_vs_version2,head_output_mmd_rbf,head_output,19,8,0.003856
version1_vs_version2,head_output_mmd_rbf,head_output,19,9,0.004183
version1_vs_version2,head_output_mmd_rbf,head_output,19,10,0.009738
version1_vs_version2,head_output_mmd_rbf,head_output,19,11,0.00908
version1_vs_version2,head_output_mmd_rbf,head_output,19,12,0.006803
version1_vs_version2,head_output_mmd_rbf,head_output,19,13,0.008317
version1_vs_version2,head_output_mmd_rbf,head_output,19,14,0.01443
version1_vs_version2,head_output_mmd_rbf,head_output,19,15,0.009606
version1_vs_version2,head_output_mmd_rbf,head_output,19,16,0.011022
version1_vs_version2,head_output_mmd_rbf,head_output,19,17,0.006
version1_vs_version2,head_output_mmd_rbf,head_output,19,18,0.016292
version1_vs_version2,head_output_mmd_rbf,head_output,19,19,0.006478
version1_vs_version2,head_output_mmd_rbf,head_output,19,20,0.008962
version1_vs_version2,head_output_mmd_rbf,head_output,19,21,0.007375
version1_vs_version2,head_output_mmd_rbf,head_output,19,22,0.005662
version1_vs_version2,head_output_mmd_rbf,head_output,19,23,0.005111
version1_vs_version2,head_output_mmd_rbf,head_output,19,24,0.010566
version1_vs_version2,head_output_mmd_rbf,head_output,19,25,0.015797
version1_vs_version2,head_output_mmd_rbf,head_output,19,26,0.012227
version1_vs_version2,head_output_mmd_rbf,head_output,19,27,0.013972
version1_vs_version2,head_output_mmd_rbf,head_output,19,28,0.009971
version1_vs_version2,head_output_mmd_rbf,head_output,19,29,0.009395
version1_vs_version2,head_output_mmd_rbf,head_output,19,30,0.017416
version1_vs_version2,head_output_mmd_rbf,head_output,19,31,0.015805
version1_vs_version2,head_output_mmd_rbf,head_output,19,32,0.014879
version1_vs_version2,head_output_mmd_rbf,head_output,19,33,0.015618
version1_vs_version2,head_output_mmd_rbf,head_output,19,34,0.012069
version1_vs_version2,head_output_mmd_rbf,head_output,19,35,0.014031
version1_vs_version2,head_output_mmd_rbf,head_output,19,36,0.016761
version1_vs_version2,head_output_mmd_rbf,head_output,19,37,0.013412
version1_vs_version2,head_output_mmd_rbf,head_output,19,38,0.006146
version1_vs_version2,head_output_mmd_rbf,head_output,19,39,0.022691
version1_vs_version2,head_output_mmd_rbf,head_output,20,0,0.013828
version1_vs_version2,head_output_mmd_rbf,head_output,20,1,0.019595
version1_vs_version2,head_output_mmd_rbf,head_output,20,2,0.042298
version1_vs_version2,head_output_mmd_rbf,head_output,20,3,0.015709
version1_vs_version2,head_output_mmd_rbf,head_output,20,4,0.046356
version1_vs_version2,head_output_mmd_rbf,head_output,20,5,0.006105
version1_vs_version2,head_output_mmd_rbf,head_output,20,6,0.003811
version1_vs_version2,head_output_mmd_rbf,head_output,20,7,0.007727
version1_vs_version2,head_output_mmd_rbf,head_output,20,8,0.01465
version1_vs_version2,head_output_mmd_rbf,head_output,20,9,0.005985
version1_vs_version2,head_output_mmd_rbf,head_output,20,10,0.017687
version1_vs_version2,head_output_mmd_rbf,head_output,20,11,0.0186
version1_vs_version2,head_output_mmd_rbf,head_output,20,12,0.004795
version1_vs_version2,head_output_mmd_rbf,head_output,20,13,0.009889
version1_vs_version2,head_output_mmd_rbf,head_output,20,14,0.036908
version1_vs_version2,head_output_mmd_rbf,head_output,20,15,0.016185
version1_vs_version2,head_output_mmd_rbf,head_output,20,16,0.023793
version1_vs_version2,head_output_mmd_rbf,head_output,20,17,0.019646
version1_vs_version2,head_output_mmd_rbf,head_output,20,18,0.02019
version1_vs_version2,head_output_mmd_rbf,head_output,20,19,0.02502
version1_vs_version2,head_output_mmd_rbf,head_output,20,20,0.010884
version1_vs_version2,head_output_mmd_rbf,head_output,20,21,0.00568
version1_vs_version2,head_output_mmd_rbf,head_output,20,22,0.008857
version1_vs_version2,head_output_mmd_rbf,head_output,20,23,0.008598
version1_vs_version2,head_output_mmd_rbf,head_output,20,24,0.006863
version1_vs_version2,head_output_mmd_rbf,head_output,20,25,0.008714
version1_vs_version2,head_output_mmd_rbf,head_output,20,26,0.008737
version1_vs_version2,head_output_mmd_rbf,head_output,20,27,0.013693
version1_vs_version2,head_output_mmd_rbf,head_output,20,28,0.010947
version1_vs_version2,head_output_mmd_rbf,head_output,20,29,0.013274
version1_vs_version2,head_output_mmd_rbf,head_output,20,30,0.003726
version1_vs_version2,head_output_mmd_rbf,head_output,20,31,0.006878
version1_vs_version2,head_output_mmd_rbf,head_output,20,32,0.012101
version1_vs_version2,head_output_mmd_rbf,head_output,20,33,0.004137
version1_vs_version2,head_output_mmd_rbf,head_output,20,34,0.00542
version1_vs_version2,head_output_mmd_rbf,head_output,20,35,0.004634
version1_vs_version2,head_output_mmd_rbf,head_output,20,36,0.008901
version1_vs_version2,head_output_mmd_rbf,head_output,20,37,0.004623
version1_vs_version2,head_output_mmd_rbf,head_output,20,38,0.008061
version1_vs_version2,head_output_mmd_rbf,head_output,20,39,0.007895
version1_vs_version2,head_output_mmd_rbf,head_output,21,0,0.011433
version1_vs_version2,head_output_mmd_rbf,head_output,21,1,0.009756
version1_vs_version2,head_output_mmd_rbf,head_output,21,2,0.0113
version1_vs_version2,head_output_mmd_rbf,head_output,21,3,0.007719
version1_vs_version2,head_output_mmd_rbf,head_output,21,4,0.01064
version1_vs_version2,head_output_mmd_rbf,head_output,21,5,0.004063
version1_vs_version2,head_output_mmd_rbf,head_output,21,6,0.004941
version1_vs_version2,head_output_mmd_rbf,head_output,21,7,0.004055
version1_vs_version2,head_output_mmd_rbf,head_output,21,8,0.0041
version1_vs_version2,head_output_mmd_rbf,head_output,21,9,0.005957
version1_vs_version2,head_output_mmd_rbf,head_output,21,10,0.007013
version1_vs_version2,head_output_mmd_rbf,head_output,21,11,0.008501
version1_vs_version2,head_output_mmd_rbf,head_output,21,12,0.011906
version1_vs_version2,head_output_mmd_rbf,head_output,21,13,0.013078
version1_vs_version2,head_output_mmd_rbf,head_output,21,14,0.011799
version1_vs_version2,head_output_mmd_rbf,head_output,21,15,0.013101
version1_vs_version2,head_output_mmd_rbf,head_output,21,16,0.015814
version1_vs_version2,head_output_mmd_rbf,head_output,21,17,0.013704
version1_vs_version2,head_output_mmd_rbf,head_output,21,18,0.009734
version1_vs_version2,head_output_mmd_rbf,head_output,21,19,0.010569
version1_vs_version2,head_output_mmd_rbf,head_output,21,20,0.005308
version1_vs_version2,head_output_mmd_rbf,head_output,21,21,0.00487
version1_vs_version2,head_output_mmd_rbf,head_output,21,22,0.005949
version1_vs_version2,head_output_mmd_rbf,head_output,21,23,0.009845
version1_vs_version2,head_output_mmd_rbf,head_output,21,24,0.009563
version1_vs_version2,head_output_mmd_rbf,head_output,21,25,0.036008
version1_vs_version2,head_output_mmd_rbf,head_output,21,26,0.023849
version1_vs_version2,head_output_mmd_rbf,head_output,21,27,0.011915
version1_vs_version2,head_output_mmd_rbf,head_output,21,28,0.045843
version1_vs_version2,head_output_mmd_rbf,head_output,21,29,0.005238
version1_vs_version2,head_output_mmd_rbf,head_output,21,30,0.012264
version1_vs_version2,head_output_mmd_rbf,head_output,21,31,0.016127
version1_vs_version2,head_output_mmd_rbf,head_output,21,32,0.0124
version1_vs_version2,head_output_mmd_rbf,head_output,21,33,0.035558
version1_vs_version2,head_output_mmd_rbf,head_output,21,34,0.024881
version1_vs_version2,head_output_mmd_rbf,head_output,21,35,0.011697
version1_vs_version2,head_output_mmd_rbf,head_output,21,36,0.010922
version1_vs_version2,head_output_mmd_rbf,head_output,21,37,0.012984
version1_vs_version2,head_output_mmd_rbf,head_output,21,38,0.012485
version1_vs_version2,head_output_mmd_rbf,head_output,21,39,0.008682
version1_vs_version2,head_output_mmd_rbf,head_output,22,0,0.007589
version1_vs_version2,head_output_mmd_rbf,head_output,22,1,0.012652
version1_vs_version2,head_output_mmd_rbf,head_output,22,2,0.008849
version1_vs_version2,head_output_mmd_rbf,head_output,22,3,0.010148
version1_vs_version2,head_output_mmd_rbf,head_output,22,4,0.007022
version1_vs_version2,head_output_mmd_rbf,head_output,22,5,0.009231
version1_vs_version2,head_output_mmd_rbf,head_output,22,6,0.008346
version1_vs_version2,head_output_mmd_rbf,head_output,22,7,0.006249
version1_vs_version2,head_output_mmd_rbf,head_output,22,8,0.006509
version1_vs_version2,head_output_mmd_rbf,head_output,22,9,0.008752
version1_vs_version2,head_output_mmd_rbf,head_output,22,10,0.006292
version1_vs_version2,head_output_mmd_rbf,head_output,22,11,0.004983
version1_vs_version2,head_output_mmd_rbf,head_output,22,12,0.009171
version1_vs_version2,head_output_mmd_rbf,head_output,22,13,0.004638
version1_vs_version2,head_output_mmd_rbf,head_output,22,14,0.005821
version1_vs_version2,head_output_mmd_rbf,head_output,22,15,0.006713
version1_vs_version2,head_output_mmd_rbf,head_output,22,16,0.013747
version1_vs_version2,head_output_mmd_rbf,head_output,22,17,0.009265
version1_vs_version2,head_output_mmd_rbf,head_output,22,18,0.010605
version1_vs_version2,head_output_mmd_rbf,head_output,22,19,0.017866
version1_vs_version2,head_output_mmd_rbf,head_output,22,20,0.007987
version1_vs_version2,head_output_mmd_rbf,head_output,22,21,0.010944
version1_vs_version2,head_output_mmd_rbf,head_output,22,22,0.009565
version1_vs_version2,head_output_mmd_rbf,head_output,22,23,0.016006
version1_vs_version2,head_output_mmd_rbf,head_output,22,24,0.013939
version1_vs_version2,head_output_mmd_rbf,head_output,22,25,0.055147
version1_vs_version2,head_output_mmd_rbf,head_output,22,26,0.01241
version1_vs_version2,head_output_mmd_rbf,head_output,22,27,0.014358
version1_vs_version2,head_output_mmd_rbf,head_output,22,28,0.020197
version1_vs_version2,head_output_mmd_rbf,head_output,22,29,0.015427
version1_vs_version2,head_output_mmd_rbf,head_output,22,30,0.01202
version1_vs_version2,head_output_mmd_rbf,head_output,22,31,0.009519
version1_vs_version2,head_output_mmd_rbf,head_output,22,32,0.008864
version1_vs_version2,head_output_mmd_rbf,head_output,22,33,0.011413
version1_vs_version2,head_output_mmd_rbf,head_output,22,34,0.015084
version1_vs_version2,head_output_mmd_rbf,head_output,22,35,0.014462
version1_vs_version2,head_output_mmd_rbf,head_output,22,36,0.01174
version1_vs_version2,head_output_mmd_rbf,head_output,22,37,0.006188
version1_vs_version2,head_output_mmd_rbf,head_output,22,38,0.009074
version1_vs_version2,head_output_mmd_rbf,head_output,22,39,0.007882
version1_vs_version2,head_output_mmd_rbf,head_output,23,0,0.012779
version1_vs_version2,head_output_mmd_rbf,head_output,23,1,0.013507
version1_vs_version2,head_output_mmd_rbf,head_output,23,2,0.009896
version1_vs_version2,head_output_mmd_rbf,head_output,23,3,0.008268
version1_vs_version2,head_output_mmd_rbf,head_output,23,4,0.00923
version1_vs_version2,head_output_mmd_rbf,head_output,23,5,0.009828
version1_vs_version2,head_output_mmd_rbf,head_output,23,6,0.007492
version1_vs_version2,head_output_mmd_rbf,head_output,23,7,0.012412
version1_vs_version2,head_output_mmd_rbf,head_output,23,8,0.005532
version1_vs_version2,head_output_mmd_rbf,head_output,23,9,0.005453
version1_vs_version2,head_output_mmd_rbf,head_output,23,10,0.004939
version1_vs_version2,head_output_mmd_rbf,head_output,23,11,0.003826
version1_vs_version2,head_output_mmd_rbf,head_output,23,12,0.008695
version1_vs_version2,head_output_mmd_rbf,head_output,23,13,0.004505
version1_vs_version2,head_output_mmd_rbf,head_output,23,14,0.005453
version1_vs_version2,head_output_mmd_rbf,head_output,23,15,0.009643
version1_vs_version2,head_output_mmd_rbf,head_output,23,16,0.038596
version1_vs_version2,head_output_mmd_rbf,head_output,23,17,0.018054
version1_vs_version2,head_output_mmd_rbf,head_output,23,18,0.010193
version1_vs_version2,head_output_mmd_rbf,head_output,23,19,0.008632
version1_vs_version2,head_output_mmd_rbf,head_output,23,20,0.032009
version1_vs_version2,head_output_mmd_rbf,head_output,23,21,0.016417
version1_vs_version2,head_output_mmd_rbf,head_output,23,22,0.020604
version1_vs_version2,head_output_mmd_rbf,head_output,23,23,0.075276
version1_vs_version2,head_output_mmd_rbf,head_output,23,24,0.055497
version1_vs_version2,head_output_mmd_rbf,head_output,23,25,0.005258
version1_vs_version2,head_output_mmd_rbf,head_output,23,26,0.005687
version1_vs_version2,head_output_mmd_rbf,head_output,23,27,0.004593
version1_vs_version2,head_output_mmd_rbf,head_output,23,28,0.011596
version1_vs_version2,head_output_mmd_rbf,head_output,23,29,0.005534
version1_vs_version2,head_output_mmd_rbf,head_output,23,30,0.009174
version1_vs_version2,head_output_mmd_rbf,head_output,23,31,0.008317
version1_vs_version2,head_output_mmd_rbf,head_output,23,32,0.005439
version1_vs_version2,head_output_mmd_rbf,head_output,23,33,0.007406
version1_vs_version2,head_output_mmd_rbf,head_output,23,34,0.006204
version1_vs_version2,head_output_mmd_rbf,head_output,23,35,0.012446
version1_vs_version2,head_output_mmd_rbf,head_output,23,36,0.017062
version1_vs_version2,head_output_mmd_rbf,head_output,23,37,0.021367
version1_vs_version2,head_output_mmd_rbf,head_output,23,38,0.01265
version1_vs_version2,head_output_mmd_rbf,head_output,23,39,0.019096
version1_vs_version2,head_output_mmd_rbf,head_output,24,0,0.005207
version1_vs_version2,head_output_mmd_rbf,head_output,24,1,0.007558
version1_vs_version2,head_output_mmd_rbf,head_output,24,2,0.009349
version1_vs_version2,head_output_mmd_rbf,head_output,24,3,0.006634
version1_vs_version2,head_output_mmd_rbf,head_output,24,4,0.006065
version1_vs_version2,head_output_mmd_rbf,head_output,24,5,0.004768
version1_vs_version2,head_output_mmd_rbf,head_output,24,6,0.097979
version1_vs_version2,head_output_mmd_rbf,head_output,24,7,0.031922
version1_vs_version2,head_output_mmd_rbf,head_output,24,8,0.084934
version1_vs_version2,head_output_mmd_rbf,head_output,24,9,0.044003
version1_vs_version2,head_output_mmd_rbf,head_output,24,10,0.006634
version1_vs_version2,head_output_mmd_rbf,head_output,24,11,0.009423
version1_vs_version2,head_output_mmd_rbf,head_output,24,12,0.044377
version1_vs_version2,head_output_mmd_rbf,head_output,24,13,0.011097
version1_vs_version2,head_output_mmd_rbf,head_output,24,14,0.010949
version1_vs_version2,head_output_mmd_rbf,head_output,24,15,0.010261
version1_vs_version2,head_output_mmd_rbf,head_output,24,16,0.006742
version1_vs_version2,head_output_mmd_rbf,head_output,24,17,0.013333
version1_vs_version2,head_output_mmd_rbf,head_output,24,18,0.007373
version1_vs_version2,head_output_mmd_rbf,head_output,24,19,0.0079
version1_vs_version2,head_output_mmd_rbf,head_output,24,20,0.014435
